Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
8/3/2025,,189.0,15.0,0,AF,0,66114828,734
8/3/2025,B,213.0,2.0,0,AF,0,66114828,736
8/3/2025,,199.0,11.0,-2,AF,0,66114828,737
8/3/2025,B,189.0,18.0,-1,AF,0,66114828,739
8/3/2025,,171.0,20.0,-2,AF,0,66114828,740
8/3/2025,,178.0,19.0,-3,AF,1,66114828,741
8/3/2025,B,181.0,22.0,-1,AF,0,66114828,742
8/3/2025,,174.0,20.0,0,AF,0,66114828,743
8/3/2025,B,204.0,13.0,-1,AF,0,66114828,745
8/4/2025,N,203.0,8.0,5,AF,2,66124828,1
8/4/2025,,198.0,9.0,5,AF,0,66124828,3
8/4/2025,,193.0,14.0,3,AF,0,66124828,4
8/4/2025,,191.0,17.0,3,AF,2,66124828,5
8/4/2025,,186.0,26.0,2,BF,2,66124828,6
8/4/2025,,189.0,21.0,-1,AF,0,66124828,7
8/4/2025,B,214.0,12.0,1,AF,2,66124828,8
8/4/2025,,198.0,18.0,-1,AF,1,66124828,9
8/4/2025,B,211.0,14.0,0,AF,0,66124828,10
8/4/2025,,218.0,9.0,1,AF,2,66124828,11
8/4/2025,,206.0,14.0,2,AF,4,66124828,12
8/4/2025,,206.0,14.0,0,AF,1,66124828,13
8/4/2025,,201.0,16.0,1,AF,2,66124828,14
8/4/2025,,196.0,18.0,0,AF,1,66124828,15
8/4/2025,,181.0,24.0,-2,AF,0,66124828,16
8/4/2025,,178.0,23.0,0,AF,0,66124828,17
8/4/2025,,174.0,26.0,1,AF,2,66124828,19
8/4/2025,,182.0,24.0,-4,AF,0,66124828,22
8/4/2025,,175.0,25.0,0,AF,0,66124828,23
8/5/2025,F,194.0,24.0,-5,AF,0,66124828,25
8/5/2025,,208.0,15.0,0,AF,3,66124828,27
8/5/2025,,202.0,17.0,-3,AF,0,66124828,28
8/5/2025,,172.0,26.0,-2,AF,0,66124828,30
8/5/2025,,166.0,29.0,-1,AF,3,66124828,31
8/5/2025,,198.0,17.0,-3,AF,0,66124828,33
8/5/2025,,218.0,12.0,-6,AF,0,66124828,34
8/5/2025,,216.0,10.0,-2,AF,1,66124828,35
8/5/2025,,192.0,20.0,-3,AF,1,66124828,36
8/5/2025,,198.0,17.0,-1,AF,1,66124828,39
8/5/2025,,186.0,21.0,-1,AF,0,66124828,40
8/5/2025,,176.0,26.0,-3,AF,1,66124828,41
8/5/2025,,171.0,26.0,-3,AF,0,66124828,42
8/5/2025,,169.0,26.0,-2,AF,0,66124828,43
8/5/2025,,187.0,22.0,-3,AF,0,66124828,44
8/5/2025,,187.0,22.0,-5,AF,0,66124828,45
8/5/2025,B,224.0,9.0,1,AF,0,66124828,46
8/5/2025,B,211.0,15.0,-4,AF,0,66124828,48
8/5/2025,,192.0,20.0,0,AF,1,66124828,50
8/5/2025,,187.0,25.0,-1,BF,0,66124828,51
8/5/2025,,191.0,20.0,-2,AF,1,66124828,52
8/5/2025,,170.0,23.0,0,AF,0,66124828,53
8/5/2025,B,172.0,30.0,-4,AF,0,66124828,54
8/5/2025,,192.0,20.0,-3,AF,0,66124828,55
8/5/2025,,182.0,23.0,-3,AF,0,66124828,56
8/5/2025,,171.0,26.0,-1,AF,0,66124828,57
8/5/2025,B,221.0,11.0,0,AF,0,66124828,58
8/5/2025,,200.0,17.0,-2,AF,0,66124828,59
8/5/2025,B,200.0,17.0,-4,AF,0,66124828,61
8/6/2025,F,197.0,22.0,-4,AF,0,66124828,62
8/6/2025,,192.0,18.0,1,AF,4,66124828,63
8/6/2025,,173.0,24.0,2,AF,0,66124828,65
8/6/2025,,163.0,30.0,-4,AF,0,66124828,66
8/6/2025,,150.0,32.0,0,AF,0,66124828,67
8/6/2025,B,226.0,10.0,-2,AF,0,66124828,68
8/6/2025,,203.0,13.0,0,AF,0,66124828,70
8/6/2025,,196.0,16.0,0,AF,0,66124828,71
8/6/2025,,210.0,11.0,0,AF,0,66124828,73
8/6/2025,B,204.0,18.0,-1,BF,2,66124828,75
8/6/2025,B,202.0,18.0,-1,AF,2,66124828,76
8/6/2025,B/2,200.0,23.0,-2,BF,1,66124828,77
8/6/2025,,199.0,20.0,1,BF,2,66124828,78
8/7/2025,,186.0,21.0,2,AF,0,66124828,80
8/7/2025,B,232.0,6.0,0,AF,1,66124828,81
8/7/2025,,220.0,17.0,1,AF,0,66124828,82
8/7/2025,,218.0,11.0,-3,AF,0,66124828,84
8/7/2025,,198.0,19.0,-3,AF,2,66124828,85
8/7/2025,B,215.0,15.0,-5,AF,0,66124828,86
8/8/2025,B,214.0,16.0,-3,AF,2,66124828,89
8/8/2025,,194.0,17.0,0,AF,0,66124828,90
8/8/2025,B,210.0,23.0,-2,BF,3,66124828,92
8/8/2025,,171.0,25.0,2,AF,3,66124828,94
8/8/2025,B,195.0,22.0,4,AF,2,66124828,95
8/8/2025,,191.0,17.0,1,AF,1,66124828,96
8/8/2025,,187.0,21.0,-1,AF,2,66124828,97
8/8/2025,,180.0,24.0,-4,AF,0,66124828,99
8/8/2025,,170.0,26.0,0,AF,1,66124828,101
8/8/2025,B,206.0,20.0,-6,AF,0,66124828,102
8/8/2025,,177.0,24.0,-3,AF,0,66124828,103
8/8/2025,,177.0,24.0,-3,AF,0,66124828,104
8/8/2025,,177.0,24.0,-2,AF,0,66124828,105
8/9/2025,F,217.0,15.0,-5,AF,0,66124828,107
8/9/2025,,212.0,13.0,-4,AF,0,66124828,108
8/9/2025,,209.0,13.0,-3,AF,0,66124828,109
8/9/2025,,196.0,19.0,-4,AF,2,66124828,110
8/9/2025,,194.0,17.0,-2,AF,0,66124828,111
8/9/2025,B,217.0,6.0,4,AF,0,66124828,113
8/9/2025,,199.0,16.0,-3,AF,2,66124828,114
8/9/2025,,196.0,17.0,-4,AF,0,66124828,115
8/9/2025,,190.0,17.0,-1,AF,1,66124828,116
8/9/2025,,189.0,18.0,-2,AF,0,66124828,117
8/9/2025,,188.0,19.0,0,AF,2,66124828,118
8/9/2025,B,189.0,22.0,-3,AF,0,66124828,120
8/9/2025,,170.0,26.0,-2,AF,3,66124828,121
8/9/2025,,165.0,27.0,0,AF,0,66124828,122
8/9/2025,,171.0,18.0,0,AF,0,66124828,123
8/9/2025,,185.0,22.0,-3,AF,0,66124828,124
8/9/2025,B,207.0,16.0,-5,AF,0,66124828,125
8/9/2025,,220.0,8.0,0,AF,0,66124828,126
8/9/2025,,183.0,24.0,-4,AF,5,66124828,127
8/9/2025,,174.0,29.0,-2,BF,0,66124828,128
8/9/2025,B,175.0,24.0,-1,AF,0,66124828,129
8/9/2025,,160.0,29.0,0,AF,3,66124828,130
8/9/2025,B,192.0,22.0,-3,AF,0,66124828,131
8/9/2025,,188.0,21.0,-4,AF,0,66124828,132
8/9/2025,,171.0,25.0,-1,AF,1,66124828,135
8/9/2025,,196.0,27.0,-2,AF,3,66124828,136
8/9/2025,,175.0,23.0,0,AF,0,66124828,139
8/9/2025,,171.0,26.0,-3,AF,0,66124828,140
8/9/2025,B,220.0,14.0,-4,AF,1,66124828,141
8/9/2025,,213.0,8.0,1,AF,0,66124828,142
8/9/2025,,200.0,13.0,2,AF,0,66124828,143
8/9/2025,,194.0,16.0,1,AF,1,66124828,145
8/9/2025,,186.0,20.0,-1,AF,0,66124828,146
8/9/2025,,184.0,21.0,2,AF,3,66124828,147
8/9/2025,,176.0,24.0,2,AF,0,66124828,148
8/10/2025,F,210.0,16.0,2,AF,2,66124828,149
8/10/2025,B,180.0,26.0,0,AF,0,66124828,150
8/10/2025,,178.0,24.0,0,AF,0,66124828,151
8/10/2025,,167.0,26.0,2,AF,0,66124828,152
8/10/2025,,166.0,29.0,-2,AF,1,66124828,153
8/10/2025,B,217.0,12.0,2,AF,0,66124828,154
8/10/2025,,202.0,16.0,-3,AF,0,66124828,155
8/10/2025,,187.0,23.0,-5,AF,1,66124828,158
8/10/2025,,178.0,24.0,-4,AF,0,66124828,159
8/10/2025,,174.0,24.0,0,AF,1,66124828,160
8/10/2025,,173.0,26.0,-3,AF,0,66124828,161
8/10/2025,,171.0,27.0,-2,AF,2,66124828,162
8/10/2025,,172.0,27.0,-3,AF,0,66124828,163
8/10/2025,,170.0,27.0,-3,AF,0,66124828,164
8/10/2025,,195.0,17.0,-2,AF,0,66124828,166
8/10/2025,,186.0,25.0,-4,BF,0,66124828,167
8/10/2025,,183.0,22.0,-5,AF,1,66124828,168
8/10/2025,,169.0,26.0,-1,AF,0,66124828,170
8/10/2025,B,185.0,21.0,0,AF,2,66124828,172
8/10/2025,B,218.0,19.0,-5,AF,0,66124828,174
8/10/2025,,203.0,13.0,-2,AF,0,66124828,176
8/10/2025,,189.0,20.0,-2,AF,0,66124828,177
8/10/2025,,168.0,27.0,-3,AF,0,66124828,179
8/10/2025,,167.0,27.0,-2,AF,0,66124828,180
8/10/2025,,201.0,12.0,1,AF,1,66124828,181
8/10/2025,,197.0,15.0,0,AF,0,66124828,182
8/10/2025,B,194.0,22.0,-5,AF,1,66124828,184
8/10/2025,,182.0,22.0,-2,AF,2,66124828,185
8/10/2025,,202.0,15.0,-2,AF,0,66124828,187
8/10/2025,,190.0,19.0,-1,AF,0,66124828,188
8/10/2025,,185.0,28.0,-3,BF,2,66124828,189
8/10/2025,,174.0,23.0,0,AF,0,66124828,190
8/11/2025,F,200.0,19.0,-5,AF,0,66124828,191
8/11/2025,B,170.0,31.0,-3,AF,0,66124828,192
8/11/2025,B,190.0,23.0,-2,AF,4,66124828,193
8/11/2025,,196.0,17.0,0,AF,2,66124828,194
8/11/2025,,196.0,18.0,0,AF,3,66124828,195
8/11/2025,,192.0,20.0,-4,AF,0,66124828,196
8/11/2025,B,214.0,13.0,0,AF,3,66124828,197
8/11/2025,B,208.0,21.0,-4,BB,1,66124828,198
8/11/2025,,188.0,21.0,-2,AF,1,66124828,199
8/12/2025,B,221.0,11.0,0,AF,0,66124828,205
8/12/2025,,195.0,17.0,-2,AF,0,66124828,206
8/12/2025,B,228.0,8.0,0,AF,0,66124828,208
8/12/2025,,188.0,21.0,-3,AF,1,66124828,209
8/12/2025,,17.0,24.0,1,AF,0,66124828,210
8/12/2025,,214.0,12.0,2,AF,0,66124828,211
8/12/2025,,181.0,22.0,1,AF,0,66124828,214
8/13/2025,F,235.0,8.0,1,AF,1,66124828,216
8/13/2025,,180.0,23.0,-5,AF,0,66124828,217
8/13/2025,B,190.0,23.0,-5,AF,1,66124828,218
8/13/2025,B,216.0,19.0,-5,AF,0,66124828,219
8/13/2025,,199.0,15.0,-3,AF,0,66124828,220
8/13/2025,,179.0,21.0,0,AF,0,66124828,221
8/13/2025,,172.0,31.0,-3,AF,1,66124828,222
8/13/2025,,187.0,27.0,-1,BF,3,66124828,223
8/13/2025,B,188.0,22.0,-3,AF,2,66124828,224
8/14/2025,,196.0,16.0,-1,AF,2,66124828,228
8/14/2025,,180.0,22.0,-3,AF,0,66124828,230
8/14/2025,B,212.0,15.0,-2,AF,3,66124828,232
8/15/2025,B,196.0,21.0,-3,AF,0,66124828,233
8/15/2025,,188.0,19.0,-2,AF,1,66124828,234
8/15/2025,B,211.0,15.0,-5,AF,0,66124828,235
8/15/2025,B,212.0,13.0,-1,AF,2,66124828,236
8/15/2025,,184.0,20.0,-1,AF,0,66124828,237
8/15/2025,,169.0,20.0,1,AF,3,66124828,238
8/15/2025,B,222.0,7.0,3,AF,0,66124828,239
8/15/2025,B,222.0,10.0,-2,AF,0,66124828,241
8/15/2025,,206.0,14.0,-3,AF,0,66124828,242
8/15/2025,,197.0,23.0,-4,BF,0,66124828,243
8/15/2025,,192.0,17.0,2,AF,3,66124828,244
16-Aug,F,202.0,18.0,-1,AF,0,66124828,248
16-Aug,,210.0,12.0,0,AF,0,66124828,249
16-Aug,,190.0,19.0,-2,AB,0,66124828,250
16-Aug,B,212.0,17.0,-1,BB,0,66124828,251
8/17/2024,F,210.0,16.0,-1,AF,1,66124828,252
8/17/2024,,194.0,16.0,-1,AF,0,66124828,253
8/17/2024,,182.0,21.0,-4,AF,0,66124828,255
8/17/2024,,175.0,21.0,1,AF,0,66124828,256
8/17/2024,B,215.0,14.0,-2,AF,0,66124828,257
8/17/2024,,193.0,16.0,-3,AF,0,66124828,259
8/17/2024,,183.0,19.0,0,AF,1,66124828,260
8/17/2024,,175.0,22.0,-3,AF,0,66124828,261
8/17/2024,,167.0,24.0,1,AF,2,66124828,262
8/17/2024,,208.0,5.0,4,AF,0,66124828,264
8/17/2024,B,211.0,13.0,-3,AF,0,66124828,267
8/17/2024,,180.0,21.0,0,AF,0,66124828,268
8/17/2024,,182.0,14.0,1,AF,0,66124828,269
8/17/2024,B,201.0,17.0,-3,AF,0,66124828,270
8/17/2024,,201.0,9.0,4,AF,2,66124828,271
8/17/2024,B,208.0,14.0,0,AF,2,66124828,273
8/17/2024,,200.0,14.0,-3,AF,0,66124828,274
8/17/2024,,196.0,9.0,2,AF,0,66124828,275
8/17/2024,,217.0,6.0,1,AF,0,66124828,276
8/17/2024,,208.0,12.0,0,AF,1,66124828,278
8/17/2024,,208.0,13.0,-5,AF,0,66124828,279
8/17/2024,,179.0,22.0,-2,AF,0,66124828,280
8/17/2024,,173.0,25.0,-4,AF,0,66124828,282
8/17/2024,B,209.0,14.0,-3,AF,1,66124828,283
8/17/2024,,174.0,23.0,-2,AF,0,66124828,286
8/17/2024,B,222.0,10.0,-3,AF,0,66124828,287
8/17/2024,,220.0,6.0,-4,AF,1,66124828,288
8/17/2024,,200.0,15.0,-2,AF,2,66124828,289
8/17/2024,,194.0,16.0,-2,AF,0,66124828,290
8/17/2024,B,180.0,25.0,-2,AF,3,66124828,291
8/17/2024,,175.0,28.0,-1,AF,0,66124828,293
8/18/2024,,175.0,23.0,-3,AF,0,66124828,295
8/18/2024,,174.0,23.0,3,AF,4,66124828,296
8/18/2024,,172.0,24.0,2,AF,2,66124828,297
8/18/2024,B,200.0,17.0,1,AF,0,66124828,298
8/18/2024,,200.0,17.0,-5,AF,0,66124828,299
8/18/2024,,180.0,21.0,-3,AF,0,66124828,300
8/18/2024,,179.0,21.0,-2,AF,1,66124828,301
8/18/2024,B,199.0,18.0,-2,AF,1,66124828,302
8/18/2024,,189.0,17.0,0,AF,3,66124828,303
8/18/2024,,188.0,17.0,-3,AF,0,66124828,304
8/18/2024,,203.0,17.0,-4,AF,1,66124828,305
8/18/2024,,203.0,12.0,2,AF,0,66124828,306
8/19/2024,F,187.0,17.0,3,AF,5,66124828,307
8/19/2024,,222.0,4.0,4,AF,0,66124828,308
8/19/2024,,218.0,8.0,-2,AF,0,66124828,309
8/19/2024,B,186.0,18.0,-3,AF,0,66124828,310
8/19/2024,,186.0,22.0,2,AF,4,66124828,311
8/19/2024,,218.0,8.0,1,AF,1,66124828,312
8/19/2024,,180.0,26.0,-3,AF,0,66124828,313
8/19/2024,B/2,159.0,30.0,-1,AF,0,66124828,314
8/19/2024,,206.0,15.0,-3,AF,2,66124828,316
8/19/2024,B,206.0,14.0,-3,BF,0,66124828,317
8/19/2024,B,191.0,15.0,1,AF,1,66124828,318
8/19/2024,,188.0,17.0,1,AF,1,66124828,319
8/20/2024,,179.0,20.0,3,AF,0,66124828,326
8/20/2024,,172.0,24.0,1,AF,0,66124828,327
8/20/2024,,170.0,26.0,-2,AF,0,66124828,328
8/20/2024,B,208.0,13.0,0,AF,1,66124828,329
8/20/2024,B,176.0,24.0,-3,BF,0,66124828,330
8/20/2024,,171.0,26.0,0,AF,0,66124828,331
8/20/2024,,207.0,10.0,-2,AF,0,66124828,332
8/20/2024,,207.0,10.0,2,AF,1,66124828,333
8/20/2024,,202.0,13.0,-3,AF,0,66124828,334
8/20/2024,B,181.0,2.0,-5,AF,0,66124828,336
8/20/2024,B,181.0,25.0,-5,AF,0,66124828,337
8/20/2024,B,186.0,22.0,-3,AF,0,66124828,338
8/20/2024,,168.0,26.0,0,AF,0,66124828,339
8/21/2024,F,185.0,24.0,2,AF,4,66124828,340
8/21/2024,,176.0,24.0,2,AF,4,66124828,341
8/21/2024,,174.0,18.0,3,AF,4,66124828,342
8/21/2024,B,173.0,24.0,4,AF,4,66124828,344
8/21/2024,,175.0,21.0,5,AF,4,66124828,346
8/21/2024,,170.0,24.0,4,AF,4,66124828,347
8/21/2024,,189.0,20.0,-5,BF,3,66124828,353
8/21/2024,,188.0,18.0,-2,AF,3,66124828,355
8/21/2024,,170.0,36.0,-6,AF,3,66124828,360
8/22/2024,F,184.0,23.0,-1,AF,0,66124828,367
8/22/2024,B,204.0,14.0,0,AF,2,66124828,368
8/22/2024,,178.0,22.0,0,AF,0,66124828,369
8/22/2024,,177.0,22.0,-4,AF,0,66124828,370
8/22/2024,B,209.0,13.0,-3,AF,0,66124828,371
8/22/2024,B,209.0,13.0,-2,AF,1,66124828,372
8/22/2024,,201.0,13.0,-2,AF,4,66124828,373
8/22/2024,,198.0,15.0,0,AF,2,66124828,374
8/22/2024,B,225.0,7.0,0,AF,0,66124828,375
8/22/2024,,205.0,6.0,4,AF,4,66124828,376
8/22/2024,B,214.0,11.0,1,AF,0,66124828,386
8/22/2024,,215.0,4.0,3,AF,0,66124828,387
8/22/2024,,213.0,8.0,1,AF,2,66124828,388
8/22/2024,,201.0,15.0,-4,AF,0,66124828,389
8/22/2024,B,211.0,15.0,-1,AF,5,66124828,390
8/22/2024,,209.0,11.0,-2,AF,1,66124828,391
8/22/2024,,188.0,19.0,-3,AF,3,66124828,392
8/22/2024,,180.0,23.0,-2,AF,5,66124828,393
8/22/2024,,191.0,18.0,-3,AF,2,66124828,394
8/22/2024,,216.0,9.0,1,AF,2,66124828,396
8/22/2024,,195.0,12.0,0,AF,0,66124828,397
8/23/2024,F,175.0,25.0,0,AF,0,66124828,398
8/23/2024,,174.0,22.0,0,AF,0,66124828,399
8/23/2024,,185.0,19.0,0,AF,0,66124828,400
8/23/2024,,178.0,23.0,-4,AF,0,66124828,401
8/23/2024,,171.0,24.0,-2,AF,0,66124828,403
8/23/2024,B,184.0,22.0,0,AF,0,66124828,404
8/23/2024,,179.0,21.0,0,AF,0,66124828,405
8/23/2024,,193.0,15.0,-1,AF,0,66124828,408
8/23/2024,,200.0,1.0,2,AF,0,66124828,409
8/23/2024,,181.0,19.0,-2,AF,1,66124828,410
8/23/2024,,176.0,21.0,-1,AF,0,66124828,411
8/23/2024,B,195.0,17.0,0,AF,1,66124828,412
8/23/2024,,183.0,19.0,0,AF,5,66124828,413
8/23/2024,,188.0,18.0,-2,AF,0,66124828,415
8/23/2024,,183.0,20.0,-3,AF,1,66124828,416
8/23/2024,B,184.0,23.0,-3,AF,1,66124828,417
8/23/2024,,210.0,11.0,-4,AF,0,66124828,418
8/23/2024,,210.0,5.0,2,AF,1,66124828,419
8/23/2024,,210.0,5.0,3,AF,0,66124828,420
8/23/2024,,197.0,6.0,3,AF,0,66124828,421
8/23/2024,,174.0,26.0,-3,AF,3,66124828,422
8/23/2024,B,205.0,14.0,-3,AF,1,66124828,425
8/23/2024,,202.0,12.0,-3,AF,1,66124828,426
8/23/2024,B,208.0,12.0,1,AF,1,66124828,430
8/23/2024,B/2,214.0,8.0,0,AF,0,66124828,432
8/23/2024,B,190.0,23.0,-4,AF,4,66124828,433
8/23/2024,,188.0,21.0,-2,AF,6,66124828,434
8/23/2024,,191.0,17.0,0,AF,1,66124828,435
8/23/2024,,203.0,12.0,-3,AF,0,66124828,443
8/23/2024,,174.0,24.0,-2,AF,3,66124828,444
8/23/2024,B,184.0,20.0,2,AF,3,66124828,445
8/24/2024,F,198.0,20.0,-3,AF,1,66124828,447
8/24/2024,B/2,171.0,27.0,0,AF,4,66124828,448
8/24/2024,B,203.0,10.0,-5,AF,0,66124828,449
8/24/2024,,183.0,12.0,3,AF,0,66124828,451
8/24/2024,,212.0,7.0,0,BF,2,66124828,453
8/24/2024,,200.0,13.0,2,AF,0,66124828,454
8/24/2024,,175.0,23.0,-1,AF,1,66124828,455
8/24/2024,B,195.0,18.0,-3,AF,1,66124828,456
8/24/2024,,185.0,17.0,0,AF,0,66124828,457
8/24/2024,,174.0,22.0,1,AF,0,66124828,460
8/24/2024,B,183.0,21.0,-1,AF,0,66124828,461
8/24/2024,,181.0,19.0,0,AF,1,66124828,462
8/24/2024,B,183.0,22.0,-2,BF,0,66124828,463
8/24/2024,,205.0,12.0,1,AF,0,66124828,464
8/24/2024,B,209.0,14.0,-3,AF,3,66124828,465
8/24/2024,,188.0,18.0,-3,AF,0,66124828,466
8/24/2024,,174.0,24.0,3,AF,0,66124828,467
8/24/2024,B,217.0,9.0,-2,AF,0,66124828,468
8/24/2024,,189.0,18.0,-3,AF,1,66124828,469
8/24/2024,,173.0,24.0,-2,AF,2,66124828,470
8/24/2024,,175.0,23.0,-1,AF,0,66124828,471
8/25/2024,F,189.0,26.0,-1,AF,0,66124828,472
8/25/2024,,173.0,23.0,0,AF,0,66124828,473
8/25/2024,,170.0,25.0,0,AF,0,66124828,474
8/25/2024,B,203.0,14.0,0,AF,0,66124828,475
8/25/2024,,170.0,26.0,-3,AF,1,66124828,476
8/25/2024,B,176.0,27.0,-4,AF,0,66124828,477
8/25/2024,,173.0,24.0,-3,AF,0,66124828,479
8/25/2024,B/2,199.0,14.0,1,AF,1,66124828,480
8/25/2024,B,200.0,20.0,-2,AF,0,66124828,481
8/25/2024,B,188.0,25.0,-2,AF,3,66124828,482
8/25/2024,B/2,200.0,14.0,-3,AF,0,66124828,483
8/25/2024,,195.0,14.0,0,AF,1,66124828,484
8/25/2024,,186.0,16.0,2,AF,0,66124828,485
8/26/2024,F,196.0,20.0,-3,AF,1,66124828,487
8/26/2024,,192.0,16.0,0,AF,0,66124828,488
8/26/2024,,198.0,17.0,-4,AF,0,66124828,489
8/26/2024,B,180.0,22.0,-4,AF,1,66124828,490
8/26/2024,,219.0,8.0,1,AF,1,66124828,491
8/26/2024,B,197.0,14.0,0,AF,1,66124828,492
8/26/2024,,188.0,16.0,0,BF,0,66124828,493
8/26/2024,B,218.0,5.0,1,AF,0,66124828,494
8/26/2024,,195.0,16.0,-1,BF,0,66124828,495
8/26/2024,,188.0,18.0,0,AF,4,66124828,496
8/27/2024,B,195.0,17.0,0,AF,1,66124828,499
8/27/2024,,206.0,12.0,-3,AF,0,66124828,500
8/27/2024,,202.0,13.0,-2,AF,0,66124828,501
8/27/2024,,184.0,21.0,-5,AF,2,66124828,503
8/27/2024,B,193.0,20.0,-3,AF,1,66124828,504
8/28/2024,B,179.0,24.0,-3,BF,0,66124828,512
8/28/2024,,171.0,17.0,5,AF,1,66124828,513
8/28/2024,,166.0,26.0,-1,AF,0,66124828,514
8/28/2024,,162.0,29.0,-3,AF,4,66124828,515
8/28/2024,,160.0,29.0,-4,AF,0,66124828,516
8/28/2024,B,196.0,19.0,-5,BF,0,66124828,517
8/28/2024,B,196.0,18.0,-5,BF,0,66124828,518
8/29/2024,,206.0,6.0,2,AF,0,66124828,520
8/29/2024,,192.0,15.0,0,AF,0,66124828,521
8/29/2024,,178.0,22.0,-3,AF,0,66124828,523
8/29/2024,,177.0,22.0,-3,AF,0,66124828,524
8/29/2024,B,200.0,18.0,-5,AF,3,66124828,528
8/29/2024,B ,216.0,5.0,2,AF,1,66124828,530
8/29/2024,B,207.0,12.0,-1,AF,1,66124828,532
8/29/2024,,198.0,12.0,1,AF,0,66124828,533
8/29/2024,,185.0,18.0,-3,AF,0,66124828,535
8/29/2024,,175.0,21.0,-3,AF,0,66124828,537
8/30/2025,,207.0,6.0,4,AB,0,66124828,542
8/30/2025,,172.0,20.0,1,AF,0,66124828,545
8/30/2025,B,191.0,19.0,-3,AF,0,66124828,548
8/30/2025,,183.0,17.0,-2,AF,0,66124828,549
8/30/2025,B,197.0,16.0,-3,AF,0,66124828,553
8/30/2025,,192.0,14.0,0,AF,0,66124828,554
8/30/2025,,174.0,22.0,-1,AF,1,66124828,556
8/30/2025,,172.0,24.0,-1,AF,1,66124828,558
8/30/2025,B,197.0,14.0,1,AF,3,66124828,560
8/30/2025,B,202.0,14.0,-3,AF,2,66124828,564
8/30/2025,,198.0,11.0,0,AB,2,66124828,565
8/30/2025,,198.0,12.0,-1,AF,0,66124828,566
8/30/2025,B/2,184.0,18.0,0,AF,2,66124828,567
8/30/2025,,169.0,26.0,-4,AF,3,66124828,570
8/30/2025,,211.0,7.0,1,AF,4,66124828,571
8/30/2025,,179.0,21.0,-4,AF,1,66124828,574
8/30/2025,B ,210.0,9.0,0,AF,0,66124828,575
8/30/2025,B/2,183.0,18.0,-2,AF,0,66124828,576
8/30/2025,,175.0,22.0,-3,AF,0,66124828,577
8/30/2025,B,185.0,20.0,-3,AF,0,66124828,578
8/30/2025,,175.0,22.0,0,AF,3,66124828,581
8/31/2025,F,183.0,21.0,1,AF,1,66124828,583
8/31/2025,,175.0,22.0,-3,AF,0,66124828,584
8/31/2025,B,198.0,15.0,-1,AF,1,66124828,585
8/31/2025,,194.0,13.0,-1,AF,1,66124828,586
8/31/2025,B ,203.0,19.0,-1,BB,0,66124828,615
8/31/2025,,182.0,25.0,-3,BF,1,66124828,617
9/1/2025,B,224.0,5.0,3,AF,0,66124828,624
9/1/2025,,185.0,24.0,-5,BF,2,66124828,641
9/6/2025,,181.0,19.0,-3,AB,0,66124828,724
9/6/2025,,182.0,22.0,0,BF,0,66124828,726
9/6/2025,B,185.0,26.0,-3,BF,0,66124828,728
9/6/2025,,163.0,33.0,-5,BF,1,66124828,731
9/8/2025,F,189.0,19.0,-3,AF,0,66124828,747
9/8/2025,B,221.0,8.0,-3,AF,0,66124828,748
9/8/2025,,199.0,12.0,-2,AF,0,66124828,749
9/8/2025,B,211.0,11.0,-3,AF,0,66124828,750
9/8/2025,,191.0,15.0,1,AF,0,66124828,751
9/8/2025,,183.0,18.0,-4,AB,0,66124828,752
9/11/2025,,193.0,21.0,2,BF,0,66484828,6
9/11/2025,,177.0,32.0,-1,BF,0,66484828,14
9/13/2025,B,200.0,22.0,-2,AF,2,66484828,27
9/14/2025,,218.0,15.0,1,BF,0,66484828,55
9/14/2025,,175.0,26.0,0,AB,2,66484828,68
9/14/2025,,186.0,22.0,-1,AF,2,66484828,75
9/14/2025,,173.0,26.0,1,AF,3,66484828,77
9/14/2025,B,188.0,24.0,1,AF,1,66484828,78
9/14/2025,B,212.0,22.0,-2,BF,0,66484828,88
